p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.28179611116234e-27	0.264965515592148	0.673	0.508	2.71920227021978e-23	Tex-Prf1	Afg3l2
9.85571982593186e-26	0.404546368675022	0.892	0.796	2.09079240387318e-21	Tex-Prf1	Rgs16
1.22676487667121e-25	0.359801766302686	0.869	0.764	2.6024590093703e-21	Tex-Prf1	Cdk6
1.32304876834656e-25	0.331977545337989	0.768	0.673	2.8067156571704e-21	Tex-Prf1	Hk1
5.94723577628738e-25	0.370692508826103	0.94	0.86	1.2616465975816e-20	Tex-Prf1	Ctla4
1.27457704067761e-24	0.281672050183023	0.991	0.978	2.70388773409348e-20	Tex-Prf1	Pnrc1
1.55935970854352e-24	0.703520585399487	0.948	0.914	3.30802568570423e-20	Tex-Prf1	Hsp90aa1
3.47241143603262e-24	0.309177081816633	0.993	0.978	7.36637362039959e-20	Tex-Prf1	Ftl1
8.19317547907397e-24	0.265460620435345	0.691	0.528	1.73810024613075e-19	Tex-Prf1	Pgp
2.02598151964564e-23	0.327300401296376	0.783	0.677	4.29791719577626e-19	Tex-Prf1	Fam102a
2.17045003399513e-23	0.338691053778363	0.359	0.213	4.60439270211728e-19	Tex-Prf1	Myo10
6.29799238700676e-23	0.278804512323198	0.856	0.766	1.33605610497961e-18	Tex-Prf1	Sra1
3.29760138211537e-22	0.266908819797887	0.715	0.605	6.99553157201955e-18	Tex-Prf1	Trappc6a
3.98528671048176e-22	0.323396870341056	0.673	0.532	8.454387227616e-18	Tex-Prf1	Slc2a3
1.00261818735427e-21	0.448479329849022	0.612	0.459	2.12695422265334e-17	Tex-Prf1	Ddit4
2.1046409003742e-21	0.958906553297008	0.289	0.162	4.46478520605383e-17	Tex-Prf1	Mt1
3.36362147245359e-20	0.251209697921301	0.641	0.494	7.13558659166305e-16	Tex-Prf1	Dapk2
7.78629146901488e-20	0.362329362501526	0.696	0.574	1.65178387223682e-15	Tex-Prf1	Havcr2
5.22036162519778e-19	0.302595574607242	0.661	0.526	1.10744751516946e-14	Tex-Prf1	Tfrc
1.32391771681837e-18	0.327886305821476	0.927	0.866	2.80855904445849e-14	Tex-Prf1	Rgs1
1.9990474730518e-18	0.339290477009318	0.809	0.706	4.24077930933208e-14	Tex-Prf1	Rgs2
4.89095262213212e-17	0.289381904000871	0.259	0.145	1.03756668925911e-12	Tex-Prf1	Cdkn1a
1.41575146678441e-16	0.257210401845086	1	1	3.00337516163644e-12	Tex-Prf1	Hsp90ab1
6.86835667792222e-16	0.256362006752176	0.724	0.629	1.45705318565442e-11	Tex-Prf1	Hdac7
2.603898426261e-15	0.650963712964253	0.831	0.755	5.52391012147008e-11	Tex-Prf1	Gzmb
1.84971173738211e-14	0.587499461431551	0.972	0.964	3.92397847968241e-10	Tex-Prf1	Hspe1
1.39042937009467e-12	0.273684595752474	0.973	0.952	2.94965686571883e-08	Tex-Prf1	Sdf4
3.17678766244729e-12	0.40238612849125	0.829	0.775	6.73923734711569e-08	Tex-Prf1	Sat1
3.41480636366512e-08	0.255485764406087	0.56	0.473	0.000724417021987919	Tex-Prf1	Serpinb6b
2.23115135076584e-07	0.303864616477222	0.712	0.64	0.00473316447551465	Tex-Prf1	Spp1
2.71910646703436e-05	0.267093144710761	0.644	0.578	0.576831245916669	Tex-Prf1	Ifitm1
0.000921743356687832	0.258494494887945	0.539	0.51	1	Tex-Prf1	Dnajb1
0.00621649324349927	0.285488191897598	0.879	0.869	1	Tex-Prf1	Hspd1
0.0083804961710739	0.557186762339108	0.556	0.546	1	Tex-Prf1	Hsph1
5.25399906955236e-199	1.06702381700252	0.627	0.159	1.11458336261484e-194	Tem	Itgb7
9.4006257800068e-143	1.49104831772218	0.969	0.873	1.99424875297064e-138	Tem	Ly6c2
4.98721641285655e-142	0.971895371150508	0.441	0.096	1.05798808982339e-137	Tem	Ccr2
2.24162502545051e-131	0.809024859665826	0.589	0.197	4.75538332899072e-127	Tem	Anxa1
1.2985791347654e-120	1.03921295272902	0.86	0.556	2.75480577649133e-116	Tem	AA467197
3.7273960810846e-106	1.48671909573062	0.939	0.747	7.90729804641287e-102	Tem	Gzmb
4.20589571927447e-106	0.63838437898261	1	0.994	8.92238717886885e-102	Tem	Itm2b
1.00058933521748e-104	0.587029300192222	1	0.995	2.12265021573035e-100	Tem	Cyba
1.26727314037074e-103	0.800614897809192	1	0.99	2.68839323998249e-99	Tem	Ly6a
3.14693341229607e-103	0.501625484598812	1	1	6.67590454084488e-99	Tem	H2-D1
1.15932460537e-97	0.775906598197539	0.995	0.973	2.45939121783192e-93	Tem	Id2
1.75383099292718e-92	0.907349761707461	0.932	0.795	3.72057706839572e-88	Tem	Txnip
2.16274006366006e-92	0.732600939103502	0.616	0.276	4.58803677104846e-88	Tem	Slco3a1
1.1986724061391e-90	0.55518857974942	1	1	2.54286364238348e-86	Tem	Trac
4.61382138033125e-89	0.676936619369284	1	0.993	9.78776067623471e-85	Tem	Ms4a6b
6.2296310042964e-83	0.773409706456918	0.376	0.112	1.32155392125144e-78	Tem	Ly6a2
2.17955778492091e-80	0.642985761011794	0.998	0.978	4.62371388493121e-76	Tem	Epsti1
1.57111573687346e-79	0.661023299755094	0.995	0.974	3.33296492420335e-75	Tem	Ly6e
1.04012890680214e-72	0.670804509092156	0.97	0.888	2.20652946289006e-68	Tem	Hopx
1.33612617097762e-72	0.437313056758407	1	1	2.83445805911192e-68	Tem	H2-K1
2.44016028237808e-70	0.43174416366901	1	0.998	5.17655602303685e-66	Tem	Fth1
1.90447037735021e-69	0.914965177227335	0.995	0.965	4.04014345851073e-65	Tem	Bst2
1.71724578272134e-66	0.581842929693217	0.947	0.903	3.64296520346505e-62	Tem	Lat
6.41788661730253e-65	0.663604593068577	0.817	0.617	1.36149046699456e-60	Tem	Arl4c
3.9520941529235e-64	1.22467507040095	0.777	0.563	8.38397253601191e-60	Tem	Ifitm2
2.37546345750744e-60	0.419212679103933	1	0.999	5.03930817875628e-56	Tem	Cd52
3.84973822664356e-60	0.647568719548383	1	1	8.16683467400165e-56	Tem	Malat1
4.58765767598661e-60	0.680796827919237	0.926	0.808	9.732256993838e-56	Tem	Lgals3
5.75828505512517e-59	0.671659497355403	0.823	0.625	1.22156259159425e-54	Tem	Ccr5
2.42057169136699e-56	0.449451316642347	1	0.997	5.13500078606592e-52	Tem	S100a10
1.4936355686769e-55	0.626020567437551	0.891	0.725	3.16859849539117e-51	Tem	Fgl2
4.41424398998452e-55	0.428140320417269	1	0.999	9.36437720035315e-51	Tem	Ubb
2.36438254951416e-54	0.513675976787212	0.962	0.895	5.01580114053933e-50	Tem	Emp3
1.06791664552906e-53	0.550047171901971	0.837	0.688	2.26547837182536e-49	Tem	Glrx
7.70702596600763e-53	0.451573873046092	1	1	1.63496848842886e-48	Tem	Ms4a4b
1.31268971670523e-51	0.402046806234004	0.998	0.998	2.78473996501846e-47	Tem	Uba52
1.31382416578342e-50	0.363837090644481	0.403	0.169	2.78714658529295e-46	Tem	Ly6g5b
4.82064309895832e-50	0.390175670984038	1	0.999	1.02265122701302e-45	Tem	Shisa5
7.36815367035721e-50	0.520331234652838	0.99	0.96	1.56308011962958e-45	Tem	S100a4
2.83440118918765e-49	0.534495883652022	0.802	0.644	6.01289868274269e-45	Tem	Grap2
1.11798315797828e-47	0.468560982645198	0.927	0.845	2.37168947133513e-43	Tem	Ccnd3
1.34265335926907e-47	1.34515085970561	0.749	0.569	2.8483048363534e-43	Tem	Ifitm1
6.48368787978179e-47	0.473155320314438	0.848	0.708	1.37544954681691e-42	Tem	Themis
1.96245482069284e-46	0.343323042749614	1	0.996	4.16315165661779e-42	Tem	Cd47
6.2006846625154e-46	0.344658787617763	1	0.999	1.31541324430602e-41	Tem	Sh3bgrl3
7.33347516795524e-46	0.642064053033481	0.954	0.896	1.55572342213003e-41	Tem	Ccnd2
2.15074557787853e-44	0.304956001738075	1	1	4.56259166891152e-40	Tem	Cd3g
9.31845501125602e-44	0.342844438632185	1	1	1.97681704608785e-39	Tem	Trbc2
1.03835760519636e-43	0.564542321769526	0.71	0.494	2.20277182366355e-39	Tem	Itga1
2.42870244403804e-43	0.467179669081905	0.959	0.904	5.15224936478229e-39	Tem	Cmtm7
2.13694737902256e-42	0.496994505584383	0.995	0.967	4.53332016985846e-38	Tem	Cxcr6
2.40390941364605e-42	0.584538127627451	0.934	0.832	5.09965343010874e-38	Tem	Slfn1
4.39722743314849e-42	0.331334619805555	0.389	0.181	9.32827827668121e-38	Tem	Rab37
5.64773176088877e-42	1.54884896773248	0.845	0.719	1.19810981575494e-37	Tem	Ccl5
1.38025432880519e-41	0.47899921985884	0.985	0.967	2.92807153312732e-37	Tem	Npc2
3.99125100367049e-41	0.487035124077705	0.873	0.767	8.46703987918658e-37	Tem	Bcl11b
4.8071819456858e-41	0.446403718819978	0.998	0.989	1.01979557795779e-36	Tem	Hcst
1.00756881989991e-40	0.66693425454647	0.779	0.635	2.13745649453567e-36	Tem	Cd226
1.58557324320146e-40	2.11332082085231	0.37	0.174	3.36363507812758e-36	Tem	Gzmc
2.50935803529467e-40	0.470637537954458	0.983	0.963	5.32335213607412e-36	Tem	Slfn2
3.26268438377706e-39	0.518631059543284	0.828	0.663	6.92145865174465e-35	Tem	Igtp
3.34751479965148e-39	0.754318890668305	0.612	0.404	7.10141789598064e-35	Tem	Ms4a4c
4.54348414623066e-39	0.302924409380581	0.294	0.117	9.63854726781373e-35	Tem	Tesc
1.47186680064841e-38	0.63703152146465	0.939	0.855	3.12241823089553e-34	Tem	Isg20
1.75241475829093e-38	1.06598599900596	0.715	0.56	3.71757266823838e-34	Tem	Ifitm3
1.93419705209082e-37	0.347513683285857	0.995	0.983	4.10320562630548e-33	Tem	Selplg
3.5439485562534e-37	0.426511280788032	0.789	0.629	7.51813246723597e-33	Tem	Vsir
9.9940022853e-37	0.556794670718557	0.825	0.679	2.12012764480354e-32	Tem	Gm36723
1.35784524270324e-36	0.524463250109513	0.982	0.973	2.88053289787065e-32	Tem	S100a6
1.81806388312255e-35	0.69822729977821	0.635	0.421	3.85684072165617e-31	Tem	Ifit1
2.38809045047119e-35	0.490984265637632	0.932	0.833	5.06609508162958e-31	Tem	Zbp1
3.25356334931841e-35	0.434039297860693	0.698	0.532	6.90210928924406e-31	Tem	F2r
3.84644316993774e-35	0.271750881758204	1	0.999	8.15984454070593e-31	Tem	Rac2
6.15056880822953e-34	0.260099022441002	1	0.999	1.30478166697781e-29	Tem	Psmb8
1.24930474410164e-33	0.471664503488057	0.51	0.303	2.65027508413722e-29	Tem	Ifit1bl1
1.3942809066429e-33	0.38719875585695	0.597	0.406	2.95782751535224e-29	Tem	Ttc39c
2.41515584088506e-33	0.358040541239167	0.47	0.273	5.12351160085357e-29	Tem	Tespa1
3.64666770283372e-33	0.414928825646202	0.975	0.954	7.73604086479146e-29	Tem	Ctla2a
4.65759943035111e-33	0.435939025089279	0.535	0.344	9.88063143154685e-29	Tem	Cxcr3
1.46447386116826e-32	0.459639623504113	0.721	0.56	3.10673484908235e-28	Tem	Rtp4
1.1034220058839e-31	0.37272905823256	0.99	0.977	2.34079944328212e-27	Tem	H2-T23
1.25508429710327e-30	0.487382683603427	0.949	0.869	2.66253582787488e-26	Tem	Samhd1
1.43518014264176e-30	0.334907707389505	0.975	0.968	3.04459115460022e-26	Tem	Krtcap2
1.08804940169048e-29	0.373607630399599	0.992	0.988	2.30818800074619e-25	Tem	Ctsw
1.19178884316328e-29	0.390340358166903	0.888	0.816	2.52826085188659e-25	Tem	H2-Q4
1.35543967408115e-29	0.359732635419933	0.523	0.332	2.87542972459575e-25	Tem	Ptpre
1.81476461884354e-29	0.34316100941085	0.508	0.326	3.84984166241469e-25	Tem	Gpr34
2.81262835055067e-29	0.328226271315896	0.413	0.236	5.9667097828582e-25	Tem	Dkkl1
2.88597632861231e-29	0.390330514378281	0.728	0.613	6.12231018351816e-25	Tem	Dok2
6.66475259829459e-29	0.397758762273767	0.913	0.815	1.41386061620221e-24	Tem	9930111J21Rik2
6.99510881922899e-29	0.373765747679737	0.421	0.243	1.48394238491124e-24	Tem	Socs2
2.28782105718816e-28	0.696594419538028	0.792	0.662	4.85338359071896e-24	Tem	Plac8
6.9322879559888e-28	0.373724556855814	0.936	0.861	1.47061556698346e-23	Tem	Ifi206
1.63180944404494e-27	0.307204137841151	0.985	0.976	3.46172055459694e-23	Tem	Il2rg
2.98860725535441e-27	0.415702580598275	0.964	0.939	6.34003143150884e-23	Tem	H2-T22
3.07780357114461e-27	0.556275983634606	0.69	0.51	6.52925249582617e-23	Tem	Ifit3
5.99048770302854e-27	0.601442004840533	0.799	0.688	1.27082206132047e-22	Tem	Irf7
1.49415052954978e-26	0.810262337284374	0.865	0.757	3.1696909333869e-22	Tem	Isg15
1.56511848632332e-26	0.355455867587784	0.979	0.952	3.32024235688629e-22	Tem	Jaml
1.90510235108796e-26	0.341190235702292	0.952	0.92	4.04148412759799e-22	Tem	Dnajc15
6.14978069664905e-26	0.360207044390456	0.845	0.777	1.30461447698713e-21	Tem	Apbb1ip
7.28170278099142e-26	0.306032199632868	0.452	0.287	1.54474042795952e-21	Tem	Sit1
8.74797405992794e-26	0.250253902844864	0.995	0.992	1.85579521707311e-21	Tem	Arl6ip1
9.13330861685379e-26	0.425642451780355	0.546	0.38	1.93754008997936e-21	Tem	Pmepa1
1.6657821473257e-25	0.259725005558495	0.997	0.996	3.53379024733675e-21	Tem	Arhgdib
1.69115170886399e-25	0.334545349953536	0.969	0.949	3.58760923518408e-21	Tem	Saraf
4.19677628797946e-25	0.334628402702223	0.833	0.773	8.90304121731963e-21	Tem	Tbc1d10c
8.32743306709651e-25	0.322427101215753	0.733	0.637	1.76658165085385e-20	Tem	Slc9a3r1
1.17148874981043e-24	0.298124744162577	0.952	0.934	2.48519623384784e-20	Tem	Gng2
1.56604503017509e-24	0.343764179821247	0.919	0.879	3.32220792701343e-20	Tem	Arhgap45
2.39396689094805e-24	0.364850266659474	0.68	0.545	5.0785613624572e-20	Tem	Irgm1
3.22209711879244e-24	0.348611778600411	0.599	0.453	6.83535682780628e-20	Tem	Rasgrp1
3.62770696113936e-24	0.335986535837635	0.667	0.529	7.69581754736104e-20	Tem	Pglyrp2
5.48151012511779e-24	0.500218233629059	0.944	0.865	1.16284755794249e-19	Tem	Rgs1
5.50093987403232e-24	0.340258050533324	0.815	0.727	1.16696938487722e-19	Tem	Trbv12-1
8.81949051824808e-24	0.453429981434152	0.373	0.212	1.87096671854115e-19	Tem	Ifit3b
9.55311246694133e-24	0.369585840772469	0.718	0.564	2.02659727873693e-19	Tem	Camk2n1
9.65503631782322e-24	0.285897491969233	0.985	0.988	2.04821940446302e-19	Tem	Thy1
1.60860174194863e-23	0.262242226737496	1	0.997	3.41248773536983e-19	Tem	Ptpn18
2.32752130108982e-23	0.329089699430785	0.936	0.921	4.93760368813193e-19	Tem	Gm11808
5.27321230886144e-23	0.296239614758855	0.375	0.223	1.11865925920187e-18	Tem	Ssbp2
8.33931880802676e-23	0.355302300242071	0.672	0.544	1.7691030919348e-18	Tem	Gpr171
1.07454446397891e-22	0.323422618960789	0.828	0.783	2.27953862588486e-18	Tem	Dnajc3
1.1539408325653e-22	0.286093853171783	0.975	0.967	2.44797008220404e-18	Tem	Skap1
1.19372876724763e-22	0.314401949564828	0.96	0.923	2.53237620683912e-18	Tem	Cd2
2.12319102985607e-22	0.39845252225832	0.774	0.649	4.50413745073667e-18	Tem	Gm12250
3.32755219245362e-22	0.283487561330964	0.992	0.968	7.05906922107112e-18	Tem	Sp100
6.38788236154935e-22	0.296790460108795	0.596	0.45	1.35512536417908e-17	Tem	Fam78a
6.55058854081357e-22	0.414492665532753	0.797	0.681	1.38964185304819e-17	Tem	Ifi208
7.49953254466946e-22	0.300234726820587	0.992	0.975	1.59095083402618e-17	Tem	H2-Q7
7.65750752145447e-22	0.250016699558715	0.997	0.996	1.62446364560135e-17	Tem	Lsp1
1.04493520337062e-21	0.327668976692473	0.599	0.437	2.21672554043043e-17	Tem	Oas3
1.07880742026481e-21	0.279142585162619	0.757	0.65	2.28858206134978e-17	Tem	Sash3
1.18479048391307e-21	0.35036913336699	0.856	0.789	2.51341453257319e-17	Tem	Lgals3bp
1.20803026289025e-21	0.326222043673292	0.427	0.271	2.56271539969537e-17	Tem	Oas1a
1.30486134830633e-21	0.353269187257705	0.789	0.704	2.76813286429705e-17	Tem	Crot
7.09164559977022e-21	0.396031578082384	1	0.997	1.50442169753525e-16	Tem	Crip1
1.65004198651587e-20	0.256538014735806	0.998	0.995	3.50039907019477e-16	Tem	Mbnl1
2.42968588675434e-20	0.358288990110308	0.888	0.841	5.15433564016065e-16	Tem	Gbp7
2.68876486661519e-20	0.307332172697385	0.886	0.854	5.70394578803746e-16	Tem	Tap2
3.64400260992272e-20	0.274661019146655	0.983	0.966	7.73038713669007e-16	Tem	Ctsd
6.82318611056543e-20	0.34292724823031	0.985	0.976	1.44747070149535e-15	Tem	Gimap3
1.21401688187971e-19	0.360121374457412	0.482	0.34	2.57541541321963e-15	Tem	Gbp2
1.73497843544523e-19	0.329406224003454	0.832	0.757	3.6805832529535e-15	Tem	Gbp4
2.14931146864998e-19	0.256513546557088	0.964	0.955	4.55954934959408e-15	Tem	Atp5l
2.52070742245831e-19	0.328314944938446	0.715	0.614	5.34742872600307e-15	Tem	Pde7a
2.53191128896883e-19	0.324133725667011	0.889	0.834	5.37119660841848e-15	Tem	Fasl
2.0284705044264e-18	0.279625428366118	0.587	0.454	4.30319732809017e-14	Tem	Pde3b
2.85353089395979e-18	0.284863138514157	0.913	0.877	6.0534804384463e-14	Tem	Itgal
3.99753171926959e-18	0.270382177419553	0.921	0.876	8.4803637892585e-14	Tem	Scand1
4.31165767357089e-18	0.27947385413603	0.609	0.501	9.14675058871328e-14	Tem	Commd8
1.04617479737124e-17	0.256093294462743	0.906	0.881	2.21935521514334e-13	Tem	Gpsm3
1.04727720522738e-17	0.289539750185819	0.883	0.853	2.22169386316937e-13	Tem	Tmem59
1.12678236314513e-17	0.289955365181333	0.82	0.763	2.39035610517608e-13	Tem	Ntan1
2.00900594394219e-17	0.253137289662786	0.693	0.585	4.26190520947897e-13	Tem	Ubb-ps
4.06789780107836e-17	0.268011240118507	0.972	0.962	8.62963839520762e-13	Tem	Gmfg
5.0921558544195e-17	0.339581519574911	0.741	0.683	1.08024994295655e-12	Tem	Chd3
6.32163991559098e-17	0.362611462077338	0.921	0.895	1.34107269169347e-12	Tem	Ifi209
6.92583036779974e-17	0.278987901421304	0.51	0.396	1.46924565422504e-12	Tem	Cdc42ep3
7.294084162248e-17	0.256343446930037	0.927	0.908	1.54736701417929e-12	Tem	Cd37
1.05459049919051e-16	0.254266761309919	0.982	0.972	2.23720828498276e-12	Tem	Stk17b
1.10824215073994e-16	0.452869806900396	0.771	0.731	2.3510248985797e-12	Tem	Mir6236
1.15956692477271e-16	0.302843902455008	0.932	0.906	2.45990527421283e-12	Tem	Tagln2
1.352180330171e-16	0.306391819237185	0.347	0.223	2.86851535242475e-12	Tem	Cd86
4.11524986431632e-16	0.344453413902632	0.483	0.346	8.73009106216064e-12	Tem	Ddx60
4.21036886005375e-16	0.320379246388853	0.828	0.802	8.93187649971803e-12	Tem	Dtx3l
5.78631687955035e-16	0.36228754212441	0.855	0.855	1.22750926282781e-11	Tem	Acadl
6.81135337897099e-16	0.283481792565215	0.833	0.771	1.44496050581490e-11	Tem	Cish
9.77121528576743e-16	0.419656713526142	0.442	0.306	2.0728656107227e-11	Tem	Slfn5
1.82112335442499e-15	0.373020958186383	0.583	0.475	3.86333108407718e-11	Tem	Rgs10
2.90478490453261e-15	0.26434795587096	0.665	0.577	6.16221069647548e-11	Tem	Tpst2
4.80228426586224e-15	0.261202432739799	0.847	0.836	1.01875658416002e-10	Tem	Gm11478
6.55736321396187e-15	0.29112773442726	0.878	0.81	1.39107903220987e-10	Tem	Ifi214
6.59542793934334e-15	0.378322230840321	0.257	0.148	1.3991540830523e-10	Tem	Cdkn1a
7.78910801054308e-15	0.280668739157355	0.706	0.636	1.65238137335661e-10	Tem	Grina
8.48633537245099e-15	0.301018662492575	0.893	0.833	1.80029118591175e-10	Tem	Xaf1
1.14746833485194e-14	0.261703576839603	0.426	0.302	2.4342393255549e-10	Tem	1600014C10Rik
2.59132118050796e-14	0.262512435060147	0.614	0.513	5.49722875232959e-10	Tem	Mapkapk3
2.59292095598635e-14	0.297053263849491	0.718	0.642	5.50062251602945e-10	Tem	Gm4070
3.85369929534066e-14	0.268286990561706	0.924	0.925	8.17523768513568e-10	Tem	Gabarapl2
7.62423652817316e-14	0.265946653697338	0.932	0.922	1.61740553708665e-09	Tem	Ucp2
1.12523037186529e-13	0.251397331883774	0.818	0.799	2.38706371087502e-09	Tem	Sys1
1.80677255935702e-13	0.302168331834763	0.757	0.678	3.83288730741999e-09	Tem	Il7r
2.0030328473619e-13	0.276784321156276	0.8	0.72	4.24923388239353e-09	Tem	Slfn8
4.65667647709577e-13	0.269644534060352	0.634	0.53	9.87867347851097e-09	Tem	Trafd1
8.17135287930754e-13	0.270817126215443	0.827	0.745	1.7334707998163e-08	Tem	Ifi213
1.09637999142205e-12	0.264394395627083	0.708	0.655	2.32586051380274e-08	Tem	Ypel3
1.39638374250819e-12	0.309130689569333	0.908	0.871	2.96228847135687e-08	Tem	Ifi47
1.44507307485348e-12	0.298660814703933	0.952	0.961	3.06557802099418e-08	Tem	Gm8995
2.59858467994418e-12	0.278057005066354	0.431	0.324	5.51263754003357e-08	Tem	Gm29243
2.93669698390841e-12	0.277236451680274	0.756	0.735	6.22990898166331e-08	Tem	Klk8
5.20164024075763e-12	0.304814668967333	0.642	0.565	1.10347596067432e-07	Tem	Mxd4
6.56046818695638e-12	0.273688855732543	0.721	0.663	1.39173772118093e-07	Tem	Trim12a
4.64033125886953e-11	0.275534815612229	0.845	0.823	9.84399873256581e-07	Tem	Slamf7
5.7119414266326e-11	0.369685769775678	0.835	0.842	1.21173125424584e-06	Tem	Rn7sk
6.6172035719456e-11	0.264812440457108	0.736	0.691	1.40377356575254e-06	Tem	AU020206
2.60387697299981e-10	0.268160537945738	0.691	0.618	5.5238646105218e-06	Tem	Herc6
1.82564575268465e-09	0.291168511133983	0.911	0.901	3.87292489974522e-05	Tem	Stat1
6.49362465006691e-09	0.307395863830617	0.644	0.57	0.000137755753326519	Tem	Usp18
1.19000641101391e-08	0.400807528942771	0.419	0.322	0.000252447960032491	Tem	Rsad2
1.51166153304563e-08	0.285487901054985	0.95	0.951	0.000320683877620301	Tem	2410006H16Rik
2.60145997516563e-08	0.326715282428184	0.55	0.461	0.000551873719131637	Tem	Gm6545
1.61143076297685e-07	0.260833270587401	0.68	0.651	0.00341848922057909	Tem	Gem
2.08208589685474e-05	0.288979921004297	0.828	0.836	0.441693702158764	Tem	Lars2
0.00310299298719008	0.391228984832744	1	1	1	Tem	CT010467.1
0	1.81525186822695	0.926	0.153	0	Tprolif	Ccnb2
0	0.975472047925897	0.745	0.124	0	Tprolif	Cdkn3
8.03331000720448e-294	1.30374773370747	0.889	0.176	1.70418638492836e-289	Tprolif	Birc5
1.00265889867501e-237	1.09716822368477	0.875	0.234	2.12704058764917e-233	Tprolif	Cks1b
1.42632706006541e-235	1.38084321546705	0.994	0.664	3.02581022522277e-231	Tprolif	Selenoh
1.62060829504358e-207	1.70735286407101	0.967	0.582	3.43795843710544e-203	Tprolif	Cenpa
2.09269600351896e-202	0.830208953926185	0.659	0.15	4.43944530186513e-198	Tprolif	H2bc4
1.00118025026544e-201	0.69594745266653	0.85	0.236	2.1239037829131e-197	Tprolif	Ube2c
7.1680774064701e-193	1.24858167573414	0.986	0.626	1.52063594100857e-188	Tprolif	Hmgn2
9.91269522214574e-193	0.839320784851077	0.725	0.193	2.102879164426e-188	Tprolif	Knstrn
4.11413116666611e-178	1.0990779294102	0.981	0.659	8.72771785696548e-174	Tprolif	Dap
6.16638716823147e-178	1.13408363273731	0.992	0.811	1.30813737386862e-173	Tprolif	H2az2
1.41253483817053e-176	0.918622542934142	0.745	0.196	2.99655140569496e-172	Tprolif	Cdca8
1.52596219840135e-174	1.00815499085773	0.984	0.391	3.23717620768862e-170	Tprolif	Stmn1
7.34144580391142e-170	1.76213150682424	0.998	0.954	1.55741431284177e-165	Tprolif	Hmgb2
3.43950163529375e-163	1.16245423822527	1	0.954	7.29655876911216e-159	Tprolif	H2az1
1.01160105516388e-160	0.449963624228376	0.46	0.084	2.14601047842465e-156	Tprolif	2610318N02Rik
4.47145068257765e-159	0.87381382482475	1	0.976	9.48573547802023e-155	Tprolif	Hsp90b1
3.06759791187876e-156	0.613966010644129	0.649	0.16	6.5076022102596e-152	Tprolif	Cdca3
1.38258634841587e-154	0.951492017536958	0.653	0.177	2.93301867952942e-150	Tprolif	Cenpe
4.49402259138433e-154	0.566920470000729	0.632	0.145	9.53361952536271e-150	Tprolif	Cenpf
