p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
4.54371193345614e-15	-0.128868134569067	0.833	0.88	9.63903049563385e-11	Tut7
4.73643370099553e-15	0.168309038707284	0.591	0.521	1.00478704532919e-10	Irgm1
4.90501541814523e-15	0.126089461024273	0.941	0.932	1.04054997080533e-10	Snrpb
5.15960846468289e-15	0.131980643496123	0.834	0.812	1.09455933969783e-10	Mdh1
5.48123927460381e-15	-0.121090685614838	0.579	0.653	1.16279009971445e-10	Setx
6.06481321717526e-15	0.105037996798057	0.976	0.976	1.28658947589156e-10	Ndufb7
6.25386299799579e-15	0.115665119636998	0.417	0.341	1.32669449639483e-10	mt-Co2
8.29223701996694e-15	-0.131236929800926	0.842	0.885	1.75911516141579e-10	Bptf
8.80596491394944e-15	-0.138612636858598	0.546	0.624	1.86809739684523e-10	Srgap3
9.29121689027736e-15	-0.116386021701414	0.442	0.53	1.97103875110344e-10	Mical1
9.3497084157545e-15	0.105898088666891	0.992	0.991	1.98344714331816e-10	Actr3
1.11321072104297e-14	-0.126816253761718	0.567	0.645	2.36156522362055e-10	Dync1h1
1.25172409404258e-14	-0.0845699440043912	0.249	0.335	2.65540749310192e-10	Gm13611
1.32556365747677e-14	-0.143357994843062	0.692	0.764	2.81205074297121e-10	Adgre5
1.33651938271597e-14	-0.116854828343647	0.776	0.834	2.83529221849367e-10	Ttc14
1.34077587133751e-14	-0.135251863312802	0.944	0.961	2.84432193345539e-10	Ankrd11
1.45949387620481e-14	-0.132548400253076	0.758	0.808	3.09617030898089e-10	Bod1l
1.49537946100311e-14	-0.124223171090194	0.807	0.85	3.17229798857201e-10	Dnajc1
1.58524887226457e-14	0.0752387730611987	1	1	3.36294695762207e-10	Rps27a
1.72305539364085e-14	0.180560965154472	0.688	0.63	3.6552897120697e-10	Gm12250
1.84056103505757e-14	-0.1232225539593	0.382	0.469	3.90456617977113e-10	Nfkb2
1.84295956883554e-14	-0.139765308211579	0.686	0.758	3.90965442932772e-10	Ubl3
1.91495758407814e-14	-0.150636827218487	0.662	0.724	4.06239101886337e-10	Neurl3
2.10015012574677e-14	-0.126457175376797	0.674	0.747	4.45525847675919e-10	Xrn1
2.12880634103488e-14	-0.12751657270894	0.537	0.616	4.51604977187139e-10	Cdc14a
2.27816489924941e-14	0.107651222759645	0.626	0.556	4.8328990172677e-10	Rpl10-ps3
2.59474400215765e-14	-0.131316674111812	0.704	0.767	5.50448992617723e-10	Eif4g3
2.95657828713327e-14	-0.0961326825608829	0.527	0.62	6.27208517832451e-10	Virma
3.09386307668466e-14	-0.121798715297306	0.79	0.835	6.56332113087884e-10	Lnpep
3.21882303247314e-14	0.117727545657899	0.984	0.984	6.82841118108852e-10	Klrc1
3.22009980298961e-14	0.137873398459576	0.564	0.498	6.83111972206217e-10	Sdf2l1
3.56789849423993e-14	-0.114899460346873	0.917	0.94	7.56893986568059e-10	Ptp4a2
3.70604494557111e-14	-0.111278527393311	0.96	0.973	7.86200374753456e-10	Luc7l2
3.83574105694801e-14	0.111427952977522	0.911	0.899	8.13714107820951e-10	Eloc
4.1217919447226e-14	0.125459260572055	0.829	0.813	8.74396943153452e-10	Ndufab1
4.554150182271e-14	-0.130530125403466	0.834	0.881	9.66117419666971e-10	Fnbp1
4.84026640271586e-14	-0.121165521151077	0.591	0.666	1.02681411467214e-09	Ash1l
5.09649818492519e-14	0.148074456580195	0.866	0.833	1.08117112495003e-09	mt-Atp6
5.13386462781501e-14	0.114809291353845	0.679	0.639	1.08909804214468e-09	Uba2
5.53153857773368e-14	0.127151434422952	0.557	0.49	1.17346059388042e-09	Lsm3
5.59771320290531e-14	-0.117895336094741	0.564	0.641	1.18749887886433e-09	Nfe2l1
5.63188005264127e-14	0.131964990666352	0.911	0.898	1.19474703436732e-09	Park7
5.70874991159392e-14	-0.122127458843259	0.976	0.98	1.21105420624553e-09	Il2rb
5.71475068742798e-14	0.111985780977448	0.508	0.442	1.21232721083097e-09	Usp50
5.88503027658515e-14	-0.114462501127959	0.573	0.653	1.24845032287477e-09	Ubr5
7.20895080665201e-14	0.129359298301197	0.93	0.926	1.52930682412316e-09	H2aj
8.3475422610566e-14	-0.125956703107684	0.806	0.85	1.77084761526055e-09	Bclaf1
8.61960957103357e-14	-0.11239196458725	0.474	0.557	1.82856397439906e-09	Rbm33
8.83758330903742e-14	6.60551437901002e-05	0.526	0.64	1.8748049231792e-09	Ifitm2
1.04180263830741e-13	-0.117043926923356	0.564	0.645	2.21008011690534e-09	Smg1
1.11428392958602e-13	-0.126911202560716	0.783	0.834	2.36384192822378e-09	Spag9
1.14278514073299e-13	0.108160113115821	0.869	0.852	2.42430439755096e-09	Snx3
1.25887433541977e-13	-0.108554933049094	0.444	0.533	2.6705760151595e-09	Rnf19a
1.25957351320613e-13	-0.124033631357113	0.647	0.713	2.67205925091549e-09	Nek7
1.31372649327904e-13	-0.0768366074854475	0.256	0.335	2.78693938284215e-09	Gm4332
1.38884145071947e-13	0.118272001522979	0.83	0.805	2.94628825355628e-09	U2af1
1.43699354045098e-13	-0.146772524899882	0.356	0.439	3.04843809671271e-09	Styk1
1.47402223725636e-13	-0.0558015318715173	1	1	3.12699077411564e-09	Rps3
1.56975073769905e-13	-0.094782301047867	0.997	0.999	3.33006921495476e-09	Tpm3
1.62214760216027e-13	0.172582798443348	0.913	0.89	3.4412239232228e-09	Zfp36l2
1.68358900514096e-13	-0.0974381609172892	0.991	0.995	3.57156571550604e-09	Srrm2
1.74947949504049e-13	0.0709507914191851	1	1	3.71134580077889e-09	Rpl41
1.80800948357519e-13	0.124549452882516	0.765	0.736	3.83551131845641e-09	Wdr83os
1.85863979517083e-13	0.0780958000586836	1	1	3.9429184614754e-09	Rpl35
1.87582205486132e-13	0.113260192895815	0.873	0.843	3.9793689071828e-09	Tmem14c
1.87698506176615e-13	-0.0953833015938829	0.562	0.648	3.9818361100307e-09	Zc3h7a
1.9768703205849e-13	-0.150088360674558	0.852	0.893	4.1937326980888e-09	Stat3
2.09550074749434e-13	0.102458532200899	0.977	0.981	4.44539528573449e-09	Atp5pb
2.13915717362234e-13	-0.100072090429577	0.48	0.571	4.53800802812244e-09	Gramd1a
2.14674295124698e-13	0.187875550416253	0.949	0.947	4.55410049677534e-09	Ran
2.16837973142703e-13	-0.101285061238156	0.384	0.466	4.6000007622493e-09	Zfpm1
2.21876387595973e-13	-0.115029848019204	0.898	0.932	4.70688568646096e-09	Tax1bp1
2.35972085831649e-13	-0.0682754970043318	0.521	0.628	5.0059118288326e-09	Ifitm3
2.49576697252476e-13	0.100664800791498	0.986	0.987	5.29452005551403e-09	Myl12a
2.51170504916693e-13	-0.116354956354674	0.727	0.781	5.32833109130273e-09	Atp2b4
2.92534796002089e-13	-0.109238711684028	0.626	0.696	6.20583316238832e-09	Igbp1
2.92713682285633e-13	0.102933335540619	0.973	0.972	6.20962805600743e-09	Psma2
3.03753562788618e-13	-0.128574176242316	0.436	0.515	6.44382808099774e-09	Zfc3h1
3.56964418987671e-13	-0.140510294524158	0.716	0.768	7.57264318440445e-09	Akap9
3.85604078269539e-13	-0.126117291866477	0.865	0.897	8.18020491641001e-09	Phf20l1
4.65509333462086e-13	-0.10666250728267	0.452	0.535	9.87531500006469e-09	Endod1
4.98849070795797e-13	0.113683581071807	0.873	0.848	1.0582584187862e-08	Lamtor2
5.47294105644894e-13	-0.124527178203529	0.705	0.758	1.16102971571508e-08	Rasa1
5.56897089485539e-13	0.114994178367435	0.87	0.852	1.18140148563462e-08	Zfp706
5.73492289773456e-13	0.133124426143583	0.701	0.667	1.21660654352541e-08	Erh
5.85547933255852e-13	-0.119048335936163	0.586	0.657	1.24218138560896e-08	Plec
5.91781379256723e-13	-0.0894848541563602	0.389	0.469	1.25540501795521e-08	Mir703
6.44839933310987e-13	-0.120701982470025	0.526	0.603	1.36796343452593e-08	Foxn3
6.68300076982613e-13	0.106585948034414	0.953	0.951	1.41773178331092e-08	Selenok
6.97592075505831e-13	-0.0821509674114326	0.3	0.38	1.47987182897807e-08	Gm8730
6.97947709988869e-13	-0.0996817086175368	0.955	0.962	1.48062627197039e-08	Eif4g2
7.60784943576021e-13	0.114371911524287	0.665	0.621	1.61392917930217e-08	Elavl1
8.04965274355846e-13	-0.136099693671567	0.664	0.729	1.70765333301849e-08	AU020206
8.85337749283297e-13	-0.123074687275032	0.881	0.906	1.87815550132959e-08	Kmt2a
9.73818330211669e-13	-0.110467746692382	0.592	0.658	2.06585820571103e-08	Cbl
9.79434877217396e-13	0.0986111579134761	0.857	0.822	2.07777314852898e-08	Ndufa8
1.04716601235893e-12	-0.0869952306974575	0.975	0.977	2.22145797861824e-08	Csnk1a1
1.07284386986129e-12	-0.126208576255952	0.803	0.847	2.27593098552374e-08	Tes
1.09815829539314e-12	0.101097150893201	0.934	0.922	2.32963300784702e-08	Esd
1.14045724268145e-12	-0.0875556012861347	0.464	0.548	2.41936599462443e-08	Trim33
1.177225774748e-12	-0.116574113956796	0.984	0.988	2.4973667585504e-08	Gimap4
1.40099271806056e-12	-0.116643372456333	0.31	0.387	2.97206595209368e-08	2900026A02Rik
1.42609861595928e-12	0.107516671552482	0.862	0.839	3.02532560389602e-08	Timm10b
1.47632820173234e-12	-0.107929936351418	0.684	0.761	3.131882647155e-08	Atp1a1
1.61719134669611e-12	-0.0564556176382682	1	1	3.43070972288112e-08	Rps15a
1.62465172020143e-12	0.0896372658546394	0.989	0.991	3.44653615923532e-08	Rhoa
1.65064502655084e-12	-0.110595065989799	0.399	0.483	3.50167835932496e-08	Ar
1.72952452733752e-12	-0.0911509062564866	0.998	0.998	3.66901333229382e-08	Npm1
1.87851176307414e-12	0.125135047358737	0.721	0.683	3.98507485418547e-08	Rnaseh2c
1.96954719781825e-12	-0.101197277340658	0.517	0.593	4.17819742545164e-08	Ino80d
2.05721986037976e-12	-0.099542665741793	0.844	0.89	4.36418621180963e-08	Zcchc7
2.17949445338723e-12	-0.118829213534541	0.571	0.645	4.62357953341567e-08	Chd8
2.20122890189033e-12	-0.0927656115967741	0.812	0.86	4.66968699247014e-08	Lars2
2.89403878712967e-12	-0.114369196609426	0.837	0.874	6.13941388301689e-08	Stk4
3.14186231392819e-12	-0.0885707454770338	0.275	0.353	6.66514671276725e-08	Hexim1
3.18341682607876e-12	0.115564312869031	0.938	0.933	6.75330045484348e-08	Atp5g1
3.21242159760952e-12	-0.120881247851455	0.652	0.703	6.81483117716884e-08	Ago2
3.40674070878185e-12	-0.112539996400133	0.792	0.833	7.22705973960983e-08	Top2b
3.55852446200631e-12	-0.134735786659482	0.904	0.931	7.54905379370018e-08	Btg2
3.63565231061719e-12	0.108761567066772	0.866	0.856	7.7126728117433e-08	Rbis
3.76827800580656e-12	-0.12355870104096	0.709	0.771	7.99402496151803e-08	Cd82
4.20365480663145e-12	-0.105805980874013	0.739	0.789	8.91763330678795e-08	Ttc39b
4.50635397781718e-12	0.107353595040318	0.871	0.857	9.55977932854136e-08	Spcs1
4.56453364623237e-12	-0.171802034771255	0.434	0.502	9.68320167711736e-08	Gm26532
5.14611180191727e-12	0.0647566257486663	1	1	1.09169615765873e-07	Rpl9
5.32429693027685e-12	-0.114505213752086	0.618	0.693	1.12949635078893e-07	Sik1
6.4363233608032e-12	0.101120321379277	0.812	0.779	1.36540163776079e-07	Scp2
7.24714168785979e-12	-0.114013609220405	0.539	0.629	1.53740863766258e-07	Napsa
7.26280719441254e-12	0.107866602111619	0.753	0.734	1.54073191822268e-07	Ciao2a
7.56633266397363e-12	-0.0979379793646149	0.578	0.654	1.60512181133537e-07	Crebbp
8.04688923246772e-12	0.114331789155764	0.908	0.898	1.7070670817757e-07	Taldo1
8.06845493416304e-12	-0.15901547556019	0.623	0.681	1.71164202973335e-07	Gm37033
8.52887529777157e-12	0.0872995888908554	0.992	0.99	1.80931560566926e-07	Arpc3
9.17884713239199e-12	-0.117664489009599	0.867	0.901	1.94720063066564e-07	Rsrc2
9.20246521284753e-12	-0.0897471150990799	0.37	0.451	1.95221097025348e-07	Bmp2k
9.27884632723556e-12	-0.168947076718453	0.495	0.564	1.96841445985975e-07	Egr1
9.31352872980491e-12	-0.107869268166534	0.597	0.671	1.97577198474081e-07	Map4k4
9.51479393990123e-12	-0.112551085793927	0.399	0.471	2.01846838641065e-07	Smyd3
9.87410925494221e-12	0.0897057475665406	1	1	2.09469353734344e-07	Trbc2
9.96591699080739e-12	-0.0841551918377684	0.559	0.644	2.11416963042988e-07	Parp4
9.99145881821697e-12	-0.101613235547349	0.334	0.413	2.11958807369655e-07	Adamts6
1.0059534325363e-11	-0.13661215723078	0.584	0.653	2.13402961178251e-07	Jarid2
1.00603992580046e-11	0.0892917567285498	0.465	0.399	2.13421309859309e-07	0610010K14Rik
1.17503062354561e-11	-0.0945852605787846	0.494	0.572	2.49270996478965e-07	Atp10a
1.18845353558293e-11	-0.107974191884148	0.496	0.577	2.52118533038564e-07	Fryl
1.20071998848112e-11	-0.0864755754241606	0.238	0.308	2.54720738356384e-07	Gm37082
1.21587178900766e-11	-0.0794146425153271	0.337	0.418	2.57935041320086e-07	Uvrag
1.23340154067751e-11	-0.114183947608896	0.682	0.748	2.61653802839326e-07	6820431F20Rik
1.39695772073313e-11	-0.110209915058538	0.642	0.705	2.96350610876327e-07	Ktn1
1.42008853054084e-11	0.110675917198056	0.814	0.785	3.01257580868933e-07	Ndufa5
1.48495873751224e-11	-0.079512428151004	0.333	0.409	3.15019146575848e-07	Mbtps1
1.76845367213924e-11	0.166138924219697	0.708	0.667	3.75159762007618e-07	Selenoh
2.14194687366914e-11	-0.112515762710979	0.477	0.547	4.54392609780172e-07	Rictor
2.57652521353493e-11	-0.079107154742215	0.463	0.541	5.465840587993e-07	Phc3
2.61534267374355e-11	-0.0929600760552249	0.524	0.609	5.54818794807957e-07	Setd2
2.71737830330342e-11	0.102914509738548	0.398	0.321	5.76464633262788e-07	Cxcr3
2.73668507803935e-11	-0.0871946472023789	0.493	0.57	5.80560372455268e-07	Tet3
2.80999399021468e-11	-0.164737003713597	0.953	0.959	5.96112125084142e-07	Ctla2a
3.01424689058481e-11	-0.122133129305616	0.738	0.79	6.39442335368661e-07	Atxn1
3.01568241116439e-11	-0.0987241315960413	0.417	0.492	6.39746866704415e-07	Kidins220
3.11984005078763e-11	-0.129469734180663	0.591	0.65	6.61842868374087e-07	Fndc3a
3.24313155053174e-11	-0.141865439753527	0.745	0.804	6.87997927129803e-07	Zfp36l1
3.27022768713121e-11	-0.126829814367076	0.847	0.869	6.93746101548014e-07	Rapgef6
3.29248873839003e-11	-0.0998585669078933	0.784	0.826	6.9846856096206e-07	Senp6
3.30774930835747e-11	-0.0984505447620322	0.507	0.586	7.01705938274955e-07	Pcf11
3.32512521435046e-11	0.0958639225685699	0.597	0.546	7.05392062972307e-07	Polr2l
3.38613429706645e-11	-0.121034574774892	0.686	0.743	7.18334529779678e-07	Zc3h13
3.6040067954282e-11	-0.095038759782721	0.673	0.741	7.64554001582138e-07	Trip11
3.80956540274137e-11	-0.103994141213411	0.892	0.911	8.08161204537555e-07	Mtdh
3.83132193498035e-11	0.0996097891037291	0.971	0.961	8.12776635286731e-07	Mrpl33
3.87190262112338e-11	-0.244866387098634	0.512	0.585	8.21385422045114e-07	Klrh1
4.07734506044702e-11	-0.0985104959635075	0.53	0.603	8.6496798112323e-07	Srgap2
4.18041669375562e-11	-0.0888306915915454	0.328	0.4	8.86833597413316e-07	Zranb1
4.24867043279761e-11	-0.125367490930142	0.89	0.914	9.01312945613684e-07	Tpm4
4.55451800141332e-11	-0.165710123624379	0.596	0.667	9.66195448819822e-07	Ikzf2
5.39852588778559e-11	-0.100626351447094	0.644	0.704	1.14524328183484e-06	Ddx42
5.43610611871234e-11	-0.120614988042329	0.797	0.846	1.15321555202364e-06	Dusp5
5.46745360429972e-11	-0.0780584312069689	0.31	0.388	1.15986560761614e-06	Nek6
5.92044763945657e-11	-0.0888681129249442	0.364	0.436	1.25596376223432e-06	Zzef1
6.02015618248683e-11	0.109196614595007	0.806	0.783	1.27711593255276e-06	Cuta
6.40902000198285e-11	-0.119107902434817	0.846	0.883	1.35960950322064e-06	Eif5
6.43689621015697e-11	0.0667243029452358	0.998	0.997	1.3655231620227e-06	Chchd2
6.45550560596469e-11	0.0913375432200438	0.917	0.909	1.36947095924935e-06	Vdac2
6.59495254217055e-11	0.107659587441943	0.864	0.862	1.39905323229606e-06	Ndufc2
6.64302570154615e-11	-0.106663788405793	0.686	0.745	1.409251472326e-06	Hip1
6.68955664167288e-11	-0.0970777180884121	0.732	0.773	1.41912254596448e-06	Ankrd17
6.72729540373712e-11	0.102049347452794	0.617	0.572	1.42712844694879e-06	Idh3a
6.95719793048807e-11	0.0983476282580176	0.839	0.816	1.47589996897374e-06	Med28
7.23112174853125e-11	0.0995829713873728	0.448	0.379	1.53401016773342e-06	Acp5
7.4097047039942e-11	0.101011014889128	0.799	0.783	1.57189475590533e-06	Ube2n
7.82215131209275e-11	-0.070340365153732	0.318	0.394	1.65939117934736e-06	Atp9b
7.911585637627e-11	-0.0658401909559356	0.999	1	1.67836377716619e-06	Rpl14
8.50494051494374e-11	-0.0703036995536572	0.326	0.407	1.80423808084017e-06	Man1a
8.63074325347015e-11	-0.0933623116526716	0.239	0.303	1.83092587379116e-06	Slc39a10
9.19757820739757e-11	-0.089626442080044	0.732	0.791	1.95117424091732e-06	Wasf2
9.47309058522749e-11	-0.123415798469959	0.831	0.872	2.00962143675016e-06	Taf1d
9.58664050547767e-11	-0.122361785453681	0.494	0.566	2.03370991683203e-06	Nr4a3
1.07224391655897e-10	-0.0922611298925466	0.396	0.47	2.27465824458819e-06	Hdgfl3
1.16205318258089e-10	-0.142053969971155	0.71	0.768	2.4651796215271e-06	Gm1966
1.17971671770005e-10	0.0701699577060815	0.999	0.997	2.50265104492888e-06	Btf3
1.23600195026463e-10	0.0973195271194816	0.973	0.964	2.62205453729138e-06	Chmp4b
1.23944400558639e-10	-0.101743412634709	0.389	0.465	2.62935651345096e-06	Gm47586
1.29036964214766e-10	0.0981778464334264	0.892	0.88	2.73739015885205e-06	Lsm4
1.31068832674701e-10	0.0878470838227157	0.954	0.951	2.78049421636111e-06	Taf10
1.35802071878172e-10	0.0805810336294215	0.976	0.976	2.88090515282354e-06	Rbx1
1.36066908097644e-10	-0.091190985639174	0.284	0.352	2.88652338838342e-06	Ptprs
1.39258636527655e-10	0.105162773417196	0.88	0.866	2.95423271529766e-06	Vps28
1.4380861343372e-10	-0.0990132710789707	0.568	0.641	3.05075592538293e-06	Ep400
1.52163960224981e-10	0.0920362582360062	0.48	0.424	3.22800625221276e-06	Rps2-ps10
1.55213874416209e-10	0.109589835091167	0.838	0.817	3.29270713186546e-06	Ndufa12
1.70919238029478e-10	0.116443371994876	0.915	0.901	3.62588071555734e-06	Cmtm7
1.7163904443566e-10	-0.105127435886172	0.605	0.675	3.64115068865809e-06	Hdac7
1.75805032955161e-10	0.126443971130398	0.998	0.998	3.72952796911079e-06	S100a10
1.82403817729347e-10	0.0846375868956994	0.981	0.975	3.86951458931037e-06	Atp5mpl
1.82420585272354e-10	0.11478203282102	0.887	0.879	3.86987029596772e-06	Atpif1
1.84310584746688e-10	-0.151896075326388	0.501	0.571	3.90996474481624e-06	Csf1
1.86488713218336e-10	-0.10393170249427	0.723	0.785	3.95617156221378e-06	Cdk12
1.86715601705936e-10	-0.123093512872525	0.528	0.594	3.96098477458973e-06	Golga4
2.05791166286278e-10	-0.0950333825850418	0.93	0.943	4.3656538015971e-06	Ptbp3
2.16528864030212e-10	-0.112726864209474	0.723	0.778	4.59344332153692e-06	Mdfic
2.17157073943321e-10	-0.0875552780512336	0.804	0.846	4.60677016663362e-06	Wapl
2.26980908077336e-10	0.0977967481752589	0.945	0.935	4.8151729839526e-06	Ndufv3
2.33704859558881e-10	-0.101603669377505	0.802	0.842	4.95781489068209e-06	Tgoln1
2.35686563168681e-10	-0.107918975978587	0.716	0.755	4.9998547510604e-06	Suco
2.43237125257134e-10	0.134438575195293	0.934	0.936	5.16003237520483e-06	Cycs
2.50438487004232e-10	0.0924941631805779	0.756	0.725	5.31280206330778e-06	Dnajc19
2.54021752136408e-10	-0.120203014459938	0.851	0.887	5.38881744982176e-06	Gm19585
2.63446076417024e-10	-0.0828716538761146	0.398	0.478	5.58874506511074e-06	Il12rb2
2.66134287459197e-10	-0.102615495746049	0.534	0.603	5.64577277415941e-06	Rlim
2.6799517341552e-10	-0.0937480526253406	0.542	0.606	5.68524960883683e-06	Larp4b
2.79464605317897e-10	-0.0955612860647418	0.462	0.534	5.92856213721387e-06	Tcf12
2.86111755570744e-10	-0.0946384493526343	0.439	0.512	6.06957478267777e-06	Kmt2c
3.10379843411755e-10	-0.0909414756638992	0.457	0.528	6.58439799813698e-06	Usp9x
3.1078294712403e-10	0.0936682056060474	0.94	0.925	6.59294944028917e-06	Smdt1
3.11109824734179e-10	-0.0839495926906514	0.398	0.47	6.59988382191088e-06	Mllt6
3.15263475356114e-10	-0.103320060833092	0.642	0.7	6.6879993662046e-06	Prrc2b
3.16773175469162e-10	0.116843809344816	0.989	0.987	6.7200261444028e-06	Ctsw
3.6291888974448e-10	0.0976728581878881	0.958	0.96	7.69896132703941e-06	Gimap7
3.65401674262746e-10	-0.0948795377639429	0.935	0.954	7.7516311178099e-06	Eif3a
3.69008451345922e-10	0.103785039851089	0.828	0.8	7.82814528685239e-06	Ddx39b
3.95106481651939e-10	-0.0759368630663609	0.375	0.45	8.38178890176423e-06	Otud4
4.06329483968351e-10	0.13218716875512	0.788	0.766	8.6198736729046e-06	Dnajc9
4.06410301269925e-10	0.0906711332008401	0.412	0.349	8.6215881311402e-06	Atp5g2
4.10354231058853e-10	-0.0875453677900345	0.465	0.54	8.70525465768251e-06	Aplp2
4.22974698591718e-10	-0.0874723370419784	0.685	0.741	8.97298525592471e-06	Sf1
4.24742222267549e-10	0.0986549077718875	0.919	0.908	9.01048150318378e-06	Prdx2
4.36224067128114e-10	0.097046047670283	0.945	0.947	9.25405736005581e-06	Uqcr10
4.44680612739852e-10	-0.0992982468090609	0.732	0.796	9.43345451866323e-06	Vps13a
4.59676710145141e-10	-0.117523974639391	0.808	0.851	9.75158172901903e-06	Nipbl
4.70316644254007e-10	0.105621720823474	0.609	0.559	9.97729729120451e-06	Tpst2
4.73420255511385e-10	0.0704216248469223	1	1	1.00431373004185e-05	Tmsb4x
4.77085741277352e-10	-0.0814517437539046	0.411	0.485	1.01208969154577e-05	Stk40
4.90188566072265e-10	-0.0647373318892107	0.266	0.336	1.0398860240657e-05	Vps13d
5.22375620504695e-10	0.115152429863143	0.847	0.83	1.10816764133866e-05	Nop10
5.45187269526085e-10	-0.112662581735085	0.765	0.816	1.15656027357264e-05	Slc3a2
5.49432256333843e-10	-0.11937678627951	0.735	0.781	1.16556558858661e-05	Mef2a
6.1175507938366e-10	0.152517174410379	0.598	0.548	1.2977772254045e-05	Rtp4
6.29780297442177e-10	0.0971612508806432	0.899	0.887	1.33601592299383e-05	Rer1
6.41094204423418e-10	-0.0994380289879696	0.518	0.594	1.36001724526384e-05	Kif13b
6.50247779955218e-10	-0.118683035671022	0.941	0.953	1.379435640397e-05	Vps37b
6.55149304068067e-10	-0.0960604935046526	0.706	0.762	1.38983373365e-05	BC005537
