ENTREZID	SYMBOL	logFC.Tex	FDR	nr_overlaps	exhausted_CD8_scRNAcluster_HCC_Zheng2017_human	exhausted_signature_CD8_NSCLC_up_Guo2018_human	exhaustion_associated_variable_Tirosh2016_human	exhaustion_consistent_core_up_Tirosh2016_human	exhaustion_Mel75_up_Tirosh2016_human	PD1high_CD8_TILs_vs_EM_blood_up_Thommen2018_human	PD1high_CD8_TILs_vs_PD1int_low_TILS_up_Thommen2018_human	PD1int_CD8_TILs_vs_EM_blood_up_Thommen2018_human	PD1neg_CD8_TILs_vs_EM_blood_up_Thommen2018_human	tumor_specific_TILs_vs_tumor_specific_blood_up_Baitsch2011_human	selectedHit
57405	SPC25	-1.07032746460824	0.00725181020055901	3	0	0	0	0	0	1	1	1	0	0	FALSE
23580	CDC42EP4	-1.10598300331504	0.00913411119254748	3	0	0	0	0	0	1	0	1	1	0	FALSE
3310	HSPA6	0.887335942247281	0.00954681061891641	3	0	0	1	0	0	1	0	0	1	0	FALSE
29968	PSAT1	-0.735814454590352	2.79295974560732e-08	2	0	0	0	0	0	1	0	1	0	0	FALSE
10935	PRDX3	-0.375394060558473	2.79295974560732e-08	2	0	1	0	0	0	1	0	0	0	0	FALSE
4175	MCM6	-0.794162797150017	4.22174831162388e-08	2	0	0	0	0	0	1	0	0	0	1	FALSE
26227	PHGDH	0.314055095899261	4.39684686772136e-08	2	0	0	0	0	0	1	1	0	0	0	FALSE
55509	BATF3	-2.30432194380506	6.86012876662131e-08	2	0	0	0	0	0	1	0	1	0	0	FALSE
205	AK4	0.484497472354411	9.16545700728361e-08	2	0	0	0	0	0	1	0	1	0	0	FALSE
7422	VEGFA	0.211189573804387	1.05332300558279e-07	2	0	0	0	0	0	1	0	0	1	0	FALSE
2820	GPD2	0.42520469797592	2.68177400809263e-07	2	0	0	0	0	0	1	1	0	0	0	FALSE
84002	B3GNT5	0.927432089867337	2.79877231490319e-07	2	0	0	0	0	0	0	0	1	1	0	FALSE
3182	HNRNPAB	-0.967305317776257	3.31654678914018e-07	2	0	0	0	0	0	1	0	0	1	0	FALSE
199	AIF1	0.919080906456054	3.76988231530384e-07	2	0	0	0	0	0	1	0	0	1	0	FALSE
29980	DONSON	-0.530634497555863	3.78032249617968e-07	2	0	0	0	0	0	1	0	1	0	0	FALSE
51474	LIMA1	0.473576212631752	3.81548609889222e-07	2	0	0	0	0	0	1	1	0	0	0	FALSE
4522	MTHFD1	-0.497736336463308	4.4561481762182e-07	2	1	0	0	0	0	0	1	0	0	0	FALSE
2634	GBP2	0.970774460843969	4.97856956535913e-07	2	0	0	1	0	1	0	0	0	0	0	FALSE
926	CD8B	0.481513780140433	5.38487644244809e-07	2	0	0	1	0	1	0	0	0	0	0	FALSE
1978	EIF4EBP1	0.339152586217257	5.87989665234148e-07	2	0	0	0	0	0	1	0	1	0	0	FALSE
3070	HELLS	-0.7248916899433	5.90776696838753e-07	2	0	0	0	0	0	1	1	0	0	0	FALSE
5551	PRF1	1.03109328484038	6.3910701666347e-07	2	1	0	0	0	1	0	0	0	0	0	FALSE
135228	CD109	2.37846078468091	6.70655821078776e-07	2	0	0	0	0	0	1	1	0	0	0	FALSE
64943	NT5DC2	0.137346262965389	6.71176220470753e-07	2	0	0	0	0	0	1	1	0	0	0	FALSE
11169	WDHD1	-0.976032264842473	8.37262690982822e-07	2	0	0	0	0	0	1	1	0	0	0	FALSE
9618	TRAF4	-0.486247628579847	9.93937250201037e-07	2	0	0	0	0	0	0	0	1	1	0	FALSE
580	BARD1	-0.440907581679865	1.09335602525793e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
2288	FKBP4	-0.493539339553407	1.13721747856526e-06	2	0	0	0	0	0	1	0	1	0	0	FALSE
8208	CHAF1B	-1.29241718267573	1.33983212607664e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
2786	GNG4	3.37195060009039	1.43187027478415e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
79031	PDCL3	-0.638122071893581	1.50190997061563e-06	2	0	0	0	0	0	1	0	1	0	0	FALSE
55166	CENPQ	-0.861659213070004	1.83709359413341e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
23682	RAB38	1.4721812278507	2.04657394950147e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
226	ALDOA	-0.105410435775314	2.11704149374873e-06	2	0	0	1	0	1	0	0	0	0	0	FALSE
2534	FYN	0.877454169130441	2.12214870952094e-06	2	0	0	1	0	1	0	0	0	0	0	FALSE
4172	MCM3	-0.592492698632551	2.20850770431422e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
22995	CEP152	-0.392907952345825	2.60960643845708e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
5367	PMCH	1.18704851373171	3.1445535868915e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
85407	NKD1	1.04474307767028	3.67323480519805e-06	2	0	0	0	0	0	0	0	1	1	0	FALSE
143279	HECTD2	2.2037301027178	3.67323480519805e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
79901	CYBRD1	2.15797715187197	3.67323480519805e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
90355	MACIR	0.300207987582274	4.07374308325864e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
51053	GMNN	-0.810135844440345	4.104383286247e-06	2	0	0	1	0	0	1	0	0	0	0	FALSE
64425	POLR1E	-0.203941197177946	4.13568573363707e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
993	CDC25A	-1.54048384967884	4.77621202443767e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
6647	SOD1	-0.167179630327948	4.88701886455819e-06	2	0	0	1	0	0	0	0	0	0	1	FALSE
57415	C3orf14	-0.613022244963626	4.91328943467967e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
5552	SRGN	0.480555039550299	5.29232189519557e-06	2	0	0	1	0	1	0	0	0	0	0	FALSE
6624	FSCN1	-0.738858668030712	5.42297674332743e-06	2	0	0	0	0	0	0	0	1	1	0	FALSE
55352	COPRS	-0.695888285502492	6.48642345489361e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
3687	ITGAX	3.03822479700024	6.87967796501101e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
990	CDC6	-2.43088262570003	7.1633848990478e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
4171	MCM2	-1.26135294966167	7.16384223726435e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
55501	CHST12	0.235769288006206	7.32689330440455e-06	2	1	0	0	0	0	0	1	0	0	0	FALSE
55281	TMEM140	0.722070986229577	7.36985870682162e-06	2	0	0	0	0	0	1	0	1	0	0	FALSE
10379	IRF9	0.379539901323372	7.52784955488512e-06	2	0	0	1	0	1	0	0	0	0	0	FALSE
4173	MCM4	-1.36340025687798	7.79038670342552e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
81831	NETO2	-0.383576461492199	7.82449953153503e-06	2	0	0	0	0	0	0	0	1	1	0	FALSE
6240	RRM1	-0.821059741626949	8.26432957312568e-06	2	0	0	1	0	0	1	0	0	0	0	FALSE
4783	NFIL3	0.690120584702513	8.96854824144918e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
10036	CHAF1A	-0.810728991003896	9.78801647967559e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
22936	ELL2	1.17444821242175	9.90276304800975e-06	2	0	0	0	0	0	0	0	1	1	0	FALSE
11332	ACOT7	-0.893365308357204	9.94822404087525e-06	2	0	0	0	0	0	1	1	0	0	0	FALSE
1236	CCR7	-0.79101332354814	1.20355565961146e-05	2	0	0	0	0	0	0	0	1	1	0	FALSE
9603	NFE2L3	-0.215653588852326	1.38538269250153e-05	2	0	0	0	0	0	0	0	1	1	0	FALSE
967	CD63	0.80068595366455	1.5106175308366e-05	2	1	1	0	0	0	0	0	0	0	0	FALSE
4033	IRAG2	-0.0445630831411782	1.55741151548929e-05	2	0	0	1	0	1	0	0	0	0	0	FALSE
51514	DTL	-1.81999932501005	1.62724336074602e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
5799	PTPRN2	0.201807567584984	1.72121915792505e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
9516	LITAF	1.14997095643348	1.75906002536019e-05	2	0	0	1	0	1	0	0	0	0	0	FALSE
2237	FEN1	-1.43413579598693	2.01354458712892e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
2177	FANCD2	-0.531042290879727	2.01630136202705e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
5427	POLE2	-1.24715421700171	2.16901084003032e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
195828	ZNF367	-1.4397057572074	2.41798497436472e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
79908	BTNL8	1.73616554072655	2.42868447063241e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
84418	CYSTM1	-0.354627930995511	2.67714954573943e-05	2	0	0	0	0	0	0	0	1	1	0	FALSE
54187	NANS	-0.177791669224055	2.71578225318804e-05	2	0	0	0	0	0	0	0	1	1	0	FALSE
7273	TTN	0.868200342669152	2.78123537925342e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
91057	CCDC34	-0.872301495151108	2.85833396778423e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
85458	DIXDC1	1.27130842615844	3.01864253326745e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
285025	CCDC141	0.966751161099707	3.09943132672738e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
1719	DHFR	-0.837406798261209	3.20497865242742e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
23594	ORC6	-1.12974443699822	3.32441523207177e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
10592	SMC2	-0.786550039450286	3.37617112682884e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
2189	FANCG	-0.571600635770741	3.49474964009432e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
8318	CDC45	-1.57229878429653	3.65417781650626e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
3394	IRF8	-0.69636278827918	4.03601887315102e-05	2	0	0	1	0	1	0	0	0	0	0	FALSE
51659	GINS2	-1.877538465826	4.05557909821027e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
4998	ORC1	-1.16066719755853	4.24491907229351e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
2012	EMP1	0.160114228817259	4.25360875527507e-05	2	0	0	0	0	0	0	0	1	1	0	FALSE
468	ATF4	0.398916277522233	4.40772470317845e-05	2	0	0	1	0	0	0	0	0	0	1	FALSE
2590	GALNT2	1.6746385336778	5.28195265101158e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
970	CD70	0.282166718473969	5.66869583448907e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
6262	RYR2	2.03373418722911	6.26765635225922e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
140739	UBE2F	0.699911418908416	7.29855273881696e-05	2	1	0	1	0	0	0	0	0	0	0	FALSE
8651	SOCS1	-2.52288237914885	7.43979177036503e-05	2	0	0	0	0	0	0	0	1	1	0	FALSE
79682	CENPU	-1.14535615376476	8.52527601643981e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
653820	FAM72B	-0.0385504136667621	8.73850018773109e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
6821	SUOX	2.17880944313966	9.0765502170574e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
3628	INPP1	0.76066360478764	9.50475154543292e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
79075	DSCC1	-1.62646730951118	9.9334366633621e-05	2	0	0	0	0	0	1	1	0	0	0	FALSE
3117	HLA-DQA1	-1.57693800208258	0.000107161580897388	2	0	0	0	0	0	1	0	0	0	1	FALSE
26762	HAVCR1	1.09709570838486	0.000108765455798585	2	0	0	0	0	0	1	1	0	0	0	FALSE
130367	SGPP2	2.24316619871639	0.00012386779481564	2	0	0	0	0	0	1	1	0	0	0	FALSE
5777	PTPN6	0.850031166375506	0.000155085520445313	2	0	0	1	0	1	0	0	0	0	0	FALSE
10018	BCL2L11	0.174040895059951	0.00018636363106181	2	0	0	0	0	0	1	0	1	0	0	FALSE
22930	RAB3GAP1	0.324479573750159	0.000194479919188654	2	0	0	0	0	0	1	1	0	0	0	FALSE
1163	CKS1B	-0.401743286412871	0.000224868227589506	2	0	0	0	0	0	1	1	0	0	0	FALSE
55215	FANCI	-0.94534374094386	0.000238138086123946	2	0	0	0	0	0	1	1	0	0	0	FALSE
2696	GIPR	1.14581304976484	0.000246766056366848	2	0	0	0	0	0	1	0	0	1	0	FALSE
55839	CENPN	-0.631020097016875	0.000250170251194064	2	0	0	0	0	0	1	1	0	0	0	FALSE
2731	GLDC	0.211954902398105	0.000254495391763067	2	0	0	0	0	0	1	1	0	0	0	FALSE
55917	CTTNBP2NL	0.798684578621353	0.000306910011760118	2	0	0	0	0	0	1	0	1	0	0	FALSE
4174	MCM5	-0.221236248342819	0.00032688967295587	2	0	0	0	0	0	1	1	0	0	0	FALSE
675	BRCA2	-0.620428143201881	0.00034852050774237	2	0	0	0	0	0	1	1	0	0	0	FALSE
8836	GGH	-0.90270301599349	0.000422794410492988	2	0	0	0	0	0	1	1	0	0	0	FALSE
9260	PDLIM7	0.844284664743244	0.00043431167568303	2	0	0	0	0	0	1	1	0	0	0	FALSE
10615	SPAG5	-0.600873720400595	0.000460246950439301	2	0	0	0	0	0	1	1	0	0	0	FALSE
388372	CCL4L2	0.632373375006978	0.000477876091701732	2	0	0	0	0	0	1	0	1	0	0	FALSE
124044	SPATA2L	0.246541387079568	0.000492667487982712	2	0	0	0	0	0	0	0	1	1	0	FALSE
402778	IFITM10	3.09409081581357	0.000499611449099608	2	0	0	0	0	0	1	1	0	0	0	FALSE
6941	TCF19	-1.58250055603456	0.000506613685413547	2	0	0	0	0	0	1	1	0	0	0	FALSE
23604	DAPK2	1.60463775374714	0.00050745285564379	2	0	0	0	0	0	1	1	0	0	0	FALSE
8438	RAD54L	-1.21132070762422	0.000545907447872744	2	0	0	0	0	0	1	1	0	0	0	FALSE
81624	DIAPH3	-0.753779436722003	0.00058084238393923	2	0	0	0	0	0	1	1	0	0	0	FALSE
1033	CDKN3	-0.343389647201982	0.000607168168609544	2	0	0	0	0	0	1	1	0	0	0	FALSE
1847	DUSP5	-0.913359028244033	0.000613403171229449	2	0	0	0	0	0	1	0	0	0	1	FALSE
3123	HLA-DRB1	-1.36027552686383	0.000692570993262413	2	0	0	0	0	1	1	0	0	0	0	FALSE
79801	SHCBP1	-1.25793773841124	0.000698336735337733	2	0	0	0	0	0	1	1	0	0	0	FALSE
9659	PDE4DIP	0.928236114491658	0.000720478713422524	2	0	0	0	0	0	1	0	1	0	0	FALSE
10635	RAD51AP1	-1.04527166046968	0.000726971849702823	2	0	0	0	0	0	1	1	0	0	0	FALSE
54892	NCAPG2	-1.07106611430984	0.000764844611830816	2	0	0	0	0	0	1	1	0	0	0	FALSE
5796	PTPRK	0.17345914644252	0.000821499344396192	2	0	0	0	0	0	1	1	0	0	0	FALSE
6241	RRM2	-1.48116637170585	0.0008332645978146	2	0	0	0	0	0	1	1	0	0	0	FALSE
83540	NUF2	-0.464696596427868	0.000892493809295407	2	0	0	0	0	0	1	1	0	0	0	FALSE
164668	APOBEC3H	0.396744582032877	0.000949254251419645	2	0	0	0	0	0	1	0	1	0	0	FALSE
4929	NR4A2	0.527857731265299	0.00105666926932663	2	0	0	1	0	0	0	0	0	1	0	FALSE
203068	TUBB	-0.629613032414235	0.00117532033097861	2	0	0	0	0	0	1	1	0	0	0	FALSE
157570	ESCO2	-1.27883040412685	0.00145573210930847	2	0	0	0	0	0	1	1	0	0	0	FALSE
29128	UHRF1	-1.42747483119838	0.00146317776478876	2	0	0	0	0	0	1	1	0	0	0	FALSE
1894	ECT2	-0.547934933141932	0.00150831283437098	2	0	0	0	0	0	1	1	0	0	0	FALSE
8427	ZNF282	0.433584479058442	0.00153311020028133	2	0	0	0	0	0	1	1	0	0	0	FALSE
55165	CEP55	-0.826510601006374	0.00159800542960987	2	0	0	0	0	0	1	1	0	0	0	FALSE
55723	ASF1B	-1.033799096928	0.00160481938936866	2	0	0	0	0	0	1	1	0	0	0	FALSE
1062	CENPE	-0.578100361213339	0.00162202579729054	2	0	0	0	0	0	1	1	0	0	0	FALSE
286676	ILDR1	1.76051836080931	0.00162519122153991	2	0	0	0	0	0	1	1	0	0	0	FALSE
3430	IFI35	0.521164258492851	0.00201051032420755	2	1	1	0	0	0	0	0	0	0	0	FALSE
144455	E2F7	-1.78900819125095	0.00205642461457759	2	0	0	0	0	0	1	1	0	0	0	FALSE
9824	ARHGAP11A	-0.781648735074793	0.00216516634417956	2	0	0	0	0	0	1	1	0	0	0	FALSE
991	CDC20	-0.307147965528859	0.00227739993694845	2	0	0	0	0	0	1	1	0	0	0	FALSE
84541	KBTBD8	-0.747935541665435	0.00251561407733055	2	0	0	0	0	0	1	0	0	1	0	FALSE
221150	SKA3	-1.14837735863923	0.00255846518771138	2	0	0	0	0	0	1	1	0	0	0	FALSE
890	CCNA2	-0.713924401508881	0.00277124543438115	2	0	0	0	0	0	1	1	0	0	0	FALSE
995	CDC25C	-0.317404592444038	0.00300822960919608	2	0	0	0	0	0	1	1	0	0	0	FALSE
11130	ZWINT	-1.12737579773165	0.00309943441706432	2	0	0	0	0	0	1	1	0	0	0	FALSE
220134	SKA1	-0.976059691684491	0.00324332407233674	2	0	0	0	0	0	1	1	0	0	0	FALSE
6515	SLC2A3	0.00927888524493053	0.00325610591480225	2	0	0	0	0	0	0	0	1	1	0	FALSE
4288	MKI67	-0.781594610751973	0.00456518077150013	2	0	0	0	0	0	1	1	0	0	0	FALSE
10721	POLQ	-0.622594124773707	0.00460558525267551	2	0	0	0	0	0	1	1	0	0	0	FALSE
22974	TPX2	-0.557308638307547	0.00483184025366721	2	0	0	0	0	0	1	1	0	0	0	FALSE
150468	CKAP2L	-0.912231312945707	0.00563687866656955	2	0	0	0	0	0	1	1	0	0	0	FALSE
5998	RGS3	0.792781988853495	0.00664896208003428	2	0	0	1	0	0	0	0	0	0	1	FALSE
5359	PLSCR1	0.559862315162751	0.00717571557934565	2	0	0	0	0	0	1	0	1	0	0	FALSE
7057	THBS1	1.12813686499182	0.00733048565375713	2	0	0	0	0	0	0	0	1	1	0	FALSE
9582	APOBEC3B	-0.285667070431195	0.00813515379472467	2	0	0	0	0	0	1	1	0	0	0	FALSE
219654	ZCCHC24	0.800934050666451	0.00878140906551596	2	0	0	0	0	0	0	0	1	1	0	FALSE
3638	INSIG1	0.598759763294367	2.79295974560732e-08	1	0	0	0	0	0	0	0	0	1	0	FALSE
25902	MTHFD1L	-1.0464442040295	4.22174831162388e-08	1	0	0	0	0	0	1	0	0	0	0	FALSE
4904	YBX1	-0.384560182901088	6.86012876662131e-08	1	0	0	1	0	0	0	0	0	0	0	FALSE
79017	GGCT	-0.183860425076332	9.08983610324522e-08	1	0	0	0	0	0	0	1	0	0	0	FALSE
3336	HSPE1	-0.551326963173393	9.08983610324522e-08	1	0	0	0	0	0	0	0	1	0	0	FALSE
16	AARS1	-0.208497755912653	9.16545700728361e-08	1	0	0	0	0	0	1	0	0	0	0	FALSE
2222	FDFT1	0.104323024609694	9.67642775984991e-08	1	0	0	0	1	0	0	0	0	0	0	FALSE
283578	TMED8	-0.009061870539702	9.71655249257609e-08	1	0	0	0	0	0	0	1	0	0	0	FALSE
6472	SHMT2	-0.0262884163903531	1.13254708583494e-07	1	0	0	0	0	0	0	1	0	0	0	FALSE
94081	SFXN1	-0.229843328801277	1.16117397279041e-07	1	0	0	1	0	0	0	0	0	0	0	FALSE
55536	CDCA7L	0.36266098075496	1.16117397279041e-07	1	0	0	0	0	0	0	1	0	0	0	FALSE
22948	CCT5	-0.666323493541693	1.17937341025693e-07	1	0	0	1	0	0	0	0	0	0	0	FALSE
5790	PTPRCAP	0.557301760647888	1.17937341025693e-07	1	0	0	0	0	1	0	0	0	0	0	FALSE
51097	SCCPDH	0.449114856733824	1.23782564725473e-07	1	0	0	0	0	0	0	1	0	0	0	FALSE
3615	IMPDH2	-0.503029338052535	1.31025671488993e-07	1	0	0	1	0	0	0	0	0	0	0	FALSE
3183	HNRNPC	-0.0105518331802027	1.56563360943008e-07	1	0	0	0	0	1	0	0	0	0	0	FALSE
9377	COX5A	0.200441963062427	1.67834122076785e-07	1	0	1	0	0	0	0	0	0	0	0	FALSE
403	ARL3	0.251548374227973	2.1325044971303e-07	1	0	0	0	0	0	0	1	0	0	0	FALSE
7386	UQCRFS1	0.090901754141387	2.43343874860749e-07	1	0	0	1	0	0	0	0	0	0	0	FALSE
7384	UQCRC1	-0.0421432009748598	2.73655823800107e-07	1	0	0	0	1	0	0	0	0	0	0	FALSE
641	BLM	-0.721990192946397	2.79763526705926e-07	1	0	0	0	0	0	0	1	0	0	0	FALSE
84515	MCM8	-0.553470836119351	2.81364212735198e-07	1	0	0	0	0	0	0	1	0	0	0	FALSE
5984	RFC4	-0.734720710204618	2.81989212276993e-07	1	0	0	0	0	0	0	1	0	0	0	FALSE
5902	RANBP1	-0.761679339473023	3.41017733152059e-07	1	0	1	0	0	0	0	0	0	0	0	FALSE
3608	ILF2	-0.36233205586442	3.55867995631316e-07	1	0	0	0	0	0	0	0	0	0	1	FALSE
29780	PARVB	0.37659131929908	3.70551509472938e-07	1	0	0	0	0	0	0	0	0	0	1	FALSE
5982	RFC2	-0.830715461694003	4.17688383462063e-07	1	0	0	0	0	0	0	1	0	0	0	FALSE
204	AK2	-0.296725582268468	5.90776696838753e-07	1	0	0	0	0	0	0	0	0	0	1	FALSE
5315	PKM	-0.639300962577075	5.91462123354497e-07	1	1	0	0	0	0	0	0	0	0	0	FALSE
5366	PMAIP1	-0.0143894528901012	6.28661549756968e-07	1	0	0	0	0	0	1	0	0	0	0	FALSE
51522	TMEM14C	0.142159542189597	6.34025725225304e-07	1	0	0	0	0	0	0	1	0	0	0	FALSE
388403	YPEL2	0.900994758677788	6.36194881918338e-07	1	0	0	0	0	0	0	1	0	0	0	FALSE
10576	CCT2	-0.469506375645653	6.64217574482271e-07	1	0	0	1	0	0	0	0	0	0	0	FALSE
79022	TMEM106C	-0.717412858147917	6.64378643197823e-07	1	0	0	0	0	0	0	1	0	0	0	FALSE
20	ABCA2	1.09693505133704	7.11707405759267e-07	1	0	0	0	0	0	0	1	0	0	0	FALSE
90557	CCDC74A	-0.995577602844971	7.16949910125364e-07	1	0	0	0	0	0	1	0	0	0	0	FALSE
5033	P4HA1	0.130586132392866	7.50103501596802e-07	1	0	0	1	0	0	0	0	0	0	0	FALSE
51073	MRPL4	-0.0467245840963413	7.54763176437076e-07	1	0	0	1	0	0	0	0	0	0	0	FALSE
8027	STAM	0.355424851597632	8.49924713851926e-07	1	0	0	0	0	0	0	1	0	0	0	FALSE
64699	TMPRSS3	-0.00777169116413792	1.0160292975609e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
64098	PARVG	0.140475011151464	1.06220475624089e-06	1	0	0	0	0	0	0	0	0	0	1	FALSE
7203	CCT3	-0.364406257800893	1.13460877165244e-06	1	0	0	1	0	0	0	0	0	0	0	FALSE
10181	RBM5	0.139551231453233	1.23552838299084e-06	1	0	0	1	0	0	0	0	0	0	0	FALSE
7283	TUBG1	-0.681610638463639	1.27747219890422e-06	1	0	0	0	0	0	1	0	0	0	0	FALSE
6628	SNRPB	-0.271580583120898	1.3076779816948e-06	1	0	1	0	0	0	0	0	0	0	0	FALSE
7531	YWHAE	-0.139914092784787	1.3087671935555e-06	1	0	0	0	0	0	1	0	0	0	0	FALSE
10617	STAMBP	0.285340709898378	1.33514765785044e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
971	CD72	1.62193807413006	1.6004155901785e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
4976	OPA1	-0.0651059212787471	1.72990830330781e-06	1	0	0	1	0	0	0	0	0	0	0	FALSE
79915	ATAD5	-1.01240732834735	1.89388550946098e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
4176	MCM7	-0.438617642260655	1.89455662016493e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
506	ATP5F1B	-0.013153702921806	1.91021475684013e-06	1	0	0	0	0	1	0	0	0	0	0	FALSE
1763	DNA2	-0.733154792217636	1.9580995079729e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
29028	ATAD2	-0.96035285209282	2.20850770431422e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
3596	IL13	-2.39520100819753	2.27002433973626e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
54069	MIS18A	-0.921030958514835	2.36555642878717e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
1854	DUT	-0.582830782170566	2.36555642878717e-06	1	0	0	1	0	0	0	0	0	0	0	FALSE
2597	GAPDH	0.360166652909001	2.56052513104439e-06	1	0	0	0	0	0	1	0	0	0	0	FALSE
6397	SEC14L1	-0.148958397478906	2.97512757941221e-06	1	0	0	1	0	0	0	0	0	0	0	FALSE
79968	WDR76	-0.981298980455325	3.21261828844061e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
10148	EBI3	0.377723429180432	3.42594546803089e-06	1	0	0	0	0	0	1	0	0	0	0	FALSE
8815	BANF1	-0.370326702584928	3.71094226268343e-06	1	0	0	1	0	0	0	0	0	0	0	FALSE
2762	GMDS	0.433128575043566	3.75513387434832e-06	1	0	0	1	0	0	0	0	0	0	0	FALSE
64946	CENPH	-0.610596913343939	3.82496121300419e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
55222	LRRC20	-0.487026769934671	4.10383533998954e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
4085	MAD2L1	-0.773658226822206	4.10383533998954e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
10327	AKR1A1	-0.176930738808076	4.18042632091604e-06	1	0	0	0	0	0	0	0	0	0	1	FALSE
23649	POLA2	-0.817804664577832	4.47009096976435e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
5329	PLAUR	0.69728886421951	4.56642191123142e-06	1	0	0	0	0	0	0	0	0	1	0	FALSE
25861	WHRN	3.25680294833918	4.57761790991323e-06	1	1	0	0	0	0	0	0	0	0	0	FALSE
57605	PITPNM2	1.98039142729955	5.13021607221401e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
57535	ELAPOR1	2.91799206790473	5.7981224218941e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
5111	PCNA	-1.24296532536141	5.91340494201818e-06	1	0	0	0	0	0	1	0	0	0	0	FALSE
80023	NRSN2	1.91895868847046	6.49686674124101e-06	1	0	0	0	0	0	1	0	0	0	0	FALSE
400966	RGPD1	0.947340479237922	6.68163217911041e-06	1	0	0	0	0	0	0	0	0	0	1	FALSE
79723	SUV39H2	-0.769315892564445	7.10612045729747e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
4701	NDUFA7	0.243018743903319	7.25483464511841e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
23265	EXOC7	0.145295440497904	7.72750060590582e-06	1	0	0	0	0	0	0	0	0	0	1	FALSE
51478	HSD17B7	0.822436609276921	7.79736136881474e-06	1	0	0	0	0	0	1	0	0	0	0	FALSE
29015	SLC43A3	-0.460355381362588	8.18842882345443e-06	1	0	0	0	0	0	1	0	0	0	0	FALSE
388272	C16orf87	0.240045685572278	8.31394140779774e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
113791	PIK3IP1	0.131298413842971	8.89125255520083e-06	1	0	0	0	0	0	0	0	0	0	1	FALSE
5424	POLD1	-0.640471491408795	9.72473595249523e-06	1	0	0	0	0	0	0	1	0	0	0	FALSE
